pl_name,hostname,discoverymethod,disc_year,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,sy_snum,sy_pnum
"Kepler-1392 b","Kepler-1392","Transit",2016,4.50000000,1.96000000,15.14103970000,0.1189000000,0.000000,714.00,5479.00,0.850000,0.880000,1,1
"Kepler-1297 b","Kepler-1297","Transit",2016,0.87100000,0.97000000,1.68189002000,0.0283000000,0.000000,1790.00,5818.00,0.990000,0.990000,1,1
"Kepler-1343 b","Kepler-1343","Transit",2016,4.38000000,1.93000000,3.35183158000,0.0449000000,0.000000,1294.00,5759.00,0.930000,0.950000,1,1
"Kepler-1344 b","Kepler-1344","Transit",2016,4.04000000,1.84000000,4.76830490000,0.0550100000,0.000000,1219.00,5981.00,1.130000,1.090000,1,1
"Kepler-1383 b","Kepler-1383","Transit",2016,2.57000000,1.41000000,13.90935830000,0.1139700000,0.000000,928.00,6370.00,1.440000,1.260000,1,1
"Kepler-1381 b","Kepler-1381","Transit",2016,5.69000000,2.25000000,25.38426860000,0.1728000000,0.000000,649.00,5747.00,0.940000,0.960000,1,1
"Kepler-1393 b","Kepler-1393","Transit",2016,0.43700000,0.80000000,2.44357812000,0.0337000000,0.000000,1249.00,5697.00,0.920000,0.950000,1,1
"Kepler-1300 b","Kepler-1300","Transit",2016,2.45000000,1.37000000,22.24190920000,0.1600500000,0.000000,954.00,6130.00,1.790000,1.290000,1,1
"Kepler-616 c","Kepler-616","Transit",2016,11.50000000,3.41000000,90.41135560000,0.4024000000,0.000000,413.00,5753.00,0.970000,0.980000,1,3
"Kepler-1347 b","Kepler-1347","Transit",2016,1.08000000,1.03000000,14.00947528000,0.1040000000,0.000000,617.00,5193.00,0.790000,0.820000,1,1
"Kepler-1345 b","Kepler-1345","Transit",2016,6.17000000,2.36000000,44.61695570000,0.2641200000,0.000000,693.00,6449.00,1.550000,1.320000,1,1
"Kepler-1385 b","Kepler-1385","Transit",2016,0.54300000,0.85000000,2.88879862000,0.0426200000,0.000000,1423.00,5732.00,1.290000,1.150000,1,1
"Kepler-1384 b","Kepler-1384","Transit",2016,4.42000000,1.94000000,15.36262753000,0.1126000000,0.000000,608.00,4919.00,0.740000,0.780000,1,1
"Kepler-1397 b","Kepler-1397","Transit",2016,3.61000000,1.72000000,47.44995500000,0.2586100000,0.000000,551.00,6026.00,1.120000,1.090000,1,1
"Kepler-1398 b","Kepler-1398","Transit",2016,0.66600000,0.90000000,2.78815679000,0.0390900000,0.000000,1510.00,6126.00,1.180000,1.130000,1,2
"Kepler-1396 b","Kepler-1396","Transit",2016,4.94000000,2.07000000,18.22064210000,0.1406000000,0.000000,786.00,6195.00,1.270000,1.180000,1,1
"Kepler-1302 b","Kepler-1302","Transit",2016,2.63000000,1.43000000,8.83922659000,0.0795000000,0.000000,778.00,5236.00,0.820000,0.860000,1,1
"Kepler-1304 b","Kepler-1304","Transit",2016,5.86000000,2.29000000,16.12888530000,0.1202000000,0.000000,715.00,5259.00,0.810000,0.850000,1,1
"Kepler-1350 b","Kepler-1350","Transit",2016,6.90000000,2.52000000,4.49686040000,0.0413000000,0.000000,535.00,3827.00,0.530000,0.550000,1,2
"Kepler-1348 b","Kepler-1348","Transit",2016,4.42000000,1.94000000,27.57227420000,0.1834000000,0.000000,636.00,5911.00,1.040000,1.040000,1,1
"Kepler-1387 b","Kepler-1387","Transit",2016,0.74900000,0.93000000,2.27952665600,0.0310000000,0.000000,1123.00,5046.00,0.770000,0.820000,1,1
"Kepler-1398 c","Kepler-1398","Transit",2016,1.08000000,1.03000000,4.13827595000,0.0508700000,0.000000,1324.00,6126.00,1.180000,1.130000,1,2
"Kepler-1400 b","Kepler-1400","Transit",2016,3.26000000,1.62000000,9.06689421000,0.0771000000,0.000000,725.00,5044.00,0.780000,0.830000,1,1
"Kepler-1307 b","Kepler-1307","Transit",2016,6.66000000,2.47000000,18.01621096000,0.1369000000,0.000000,768.00,5884.00,1.080000,1.060000,1,1
"Kepler-1351 b","Kepler-1351","Transit",2016,0.20800000,0.65000000,0.91614076800,0.0156000000,0.000000,1212.00,4439.00,0.670000,0.700000,1,1
"Kepler-521 b","Kepler-521","Transit",2016,10.20000000,3.18000000,22.20813214000,0.1711600000,0.000000,803.00,6406.00,1.460000,1.340000,1,1
"Kepler-1390 b","Kepler-1390","Transit",2016,1.76000000,1.18000000,6.48021673000,0.0662000000,0.000000,934.00,5753.00,0.980000,0.980000,1,1
"Kepler-531 b","Kepler-531","Transit",2016,8.15000000,2.78000000,29.88485741000,0.1744600000,0.000000,453.00,4893.00,0.750000,0.780000,1,1
"Kepler-1389 b","Kepler-1389","Transit",2016,3.78000000,1.77000000,99.25309510000,0.3824900000,0.000000,300.00,5078.00,0.740000,0.810000,1,1
"Kepler-1401 b","Kepler-1401","Transit",2016,3.46000000,1.68000000,11.20066445000,0.0975000000,0.000000,808.00,5964.00,1.100000,1.070000,1,1
"Kepler-1402 b","Kepler-1402","Transit",2016,0.36300000,0.76000000,2.03387914000,0.0322000000,0.000000,1789.00,5416.00,0.870000,0.900000,1,1
"Kepler-1308 b","Kepler-1308","Transit",2016,0.09330000,0.52000000,2.10433811900,0.0250000000,0.000000,662.00,3468.00,0.340000,0.350000,1,1
"Kepler-1309 b","Kepler-1309","Transit",2016,6.21000000,2.37000000,28.84326470000,0.1679000000,0.000000,491.00,5235.00,0.800000,0.850000,1,1
"Kepler-1352 b","Kepler-1352","Transit",2016,0.64000000,0.89000000,1.87788274800,0.0288300000,0.000000,1701.00,6118.00,1.160000,1.110000,1,1
"Kepler-1353 b","Kepler-1353","Transit",2016,3.89000000,1.80000000,24.75439660000,0.1530000000,0.000000,491.00,4776.00,0.720000,0.760000,1,1
"Kepler-532 b","Kepler-532","Transit",2016,7.13000000,2.57000000,12.92491623000,0.1015100000,0.000000,620.00,5192.00,0.790000,0.870000,1,1
"Kepler-1403 b","Kepler-1403","Transit",2016,5.22000000,2.14000000,5.19492202000,0.0640000000,0.000000,1238.00,6060.00,1.150000,1.110000,1,1
"Kepler-1405 b","Kepler-1405","Transit",2016,14.90000000,3.96000000,28.22741840000,0.1778000000,0.000000,565.00,5925.00,1.070000,1.050000,1,1
"Kepler-1310 b","Kepler-1310","Transit",2016,2.67000000,1.44000000,0.67933627200,0.0145200000,0.000000,1883.00,5549.00,0.880000,0.910000,1,1
"Kepler-1312 b","Kepler-1312","Transit",2016,5.06000000,2.10000000,5.44832528600,0.0605300000,0.000000,978.00,5719.00,0.920000,0.990000,1,2
"Kepler-517 b","Kepler-517","Transit",2016,7.61000000,2.67000000,60.92832271000,0.2868200000,0.000000,467.00,5690.00,0.980000,0.950000,2,1
"Kepler-1356 b","Kepler-1356","Transit",2016,2.96000000,1.53000000,0.63400293700,0.0136000000,0.000000,1714.00,5106.00,0.780000,0.820000,1,1
"Kepler-1354 b","Kepler-1354","Transit",2016,9.11000000,2.97000000,76.61337700000,0.3521000000,0.000000,466.00,6168.00,1.240000,1.160000,1,1
"Kepler-1050 c","Kepler-1050","Transit",2016,2.79000000,1.48000000,21.12845690000,0.1526400000,0.000000,935.00,6010.00,1.130000,1.090000,1,2
"Kepler-1407 b","Kepler-1407","Transit",2016,5.69000000,2.25000000,20.07115040000,0.1502000000,0.000000,826.00,6010.00,1.150000,1.100000,1,1
"Kepler-1313 b","Kepler-1313","Transit",2016,3.75000000,1.76000000,3.83309117800,0.0461900000,0.000000,1012.00,5453.00,0.850000,0.920000,1,1
"Kepler-1359 b","Kepler-1359","Transit",2016,8.40000000,2.83000000,59.49709520000,0.2665700000,0.000000,369.00,4709.00,0.720000,0.780000,1,1
"Kepler-1360 b","Kepler-1360","Transit",2016,11.50000000,3.40000000,40.52864130000,0.2866000000,0.000000,933.00,6778.00,1.830000,1.510000,1,1
"Kepler-1611 b","Kepler-1611","Transit",2016,0.45700000,0.81000000,5.17624290000,0.0586000000,0.000000,1243.00,5605.00,0.930000,0.940000,1,1
"Kepler-1463 b","Kepler-1463","Transit",2016,4.12000000,1.86000000,25.15864000000,0.1694000000,0.000000,619.00,5679.00,0.950000,0.960000,1,1
"Kepler-1543 b","Kepler-1543","Transit",2016,7.80000000,2.71000000,6.96710269000,0.0867000000,0.000000,1774.00,6561.00,1.650000,1.390000,1,1
"Kepler-1578 b","Kepler-1578","Transit",2016,1.12000000,1.04000000,1.45088690700,0.0252000000,0.000000,1700.00,5545.00,0.860000,0.900000,1,1
"Kepler-626 b","Kepler-626","Transit",2016,5.86000000,2.29000000,14.48585199000,0.1091300000,0.000000,784.00,5813.00,1.050000,1.010000,1,1
"Kepler-1465 b","Kepler-1465","Transit",2016,3.78000000,1.77000000,31.82771110000,0.1939000000,0.000000,668.00,4726.00,0.710000,0.750000,1,1
"Kepler-1466 b","Kepler-1466","Transit",2016,3.02000000,1.55000000,31.17504480000,0.1798100000,0.000000,585.00,5884.00,1.020000,1.010000,1,1
"Kepler-1546 b","Kepler-1546","Transit",2016,9.96000000,3.13000000,19.59749710000,0.1366000000,0.000000,671.00,5623.00,0.930000,0.950000,1,1
"Kepler-1548 b","Kepler-1548","Transit",2016,7.46000000,2.64000000,124.82867900000,0.4679000000,0.000000,350.00,5706.00,0.970000,0.990000,1,1
"Kepler-1613 b","Kepler-1613","Transit",2016,4.98000000,2.08000000,1.51842990000,0.0275500000,0.000000,1926.00,6005.00,1.120000,1.080000,1,1
"Kepler-1468 c","Kepler-1468","Transit",2016,1.60000000,1.15000000,3.54553021000,0.0466000000,0.000000,1448.00,5893.00,1.050000,1.040000,1,3
"Kepler-1582 b","Kepler-1582","Transit",2016,2.83000000,1.49000000,4.83817712000,0.0316000000,0.000000,354.00,3208.00,0.300000,0.280000,1,1
"Kepler-1469 b","Kepler-1469","Transit",2016,8.25000000,2.80000000,21.86353010000,0.1466000000,0.000000,551.00,5507.00,0.890000,0.920000,1,1
"Kepler-633 b","Kepler-633","Transit",2016,3.29000000,1.63000000,8.50340718000,0.0818500000,0.000000,1021.00,5899.00,1.150000,1.020000,1,2
"Kepler-1550 b","Kepler-1550","Transit",2016,9.38000000,3.02000000,225.58280900000,0.7681000000,0.000000,348.00,5991.00,1.110000,1.070000,1,1
"Kepler-1552 b","Kepler-1552","Transit",2016,6.66000000,2.47000000,184.77185300000,0.6011000000,0.000000,268.00,5202.00,0.780000,0.850000,1,1
"Kepler-1584 b","Kepler-1584","Transit",2016,3.22000000,1.61000000,13.39970990000,0.1168000000,0.000000,886.00,6069.00,1.130000,1.100000,1,1
"Kepler-556 b","Kepler-556","Transit",2016,5.65000000,2.24000000,11.72292176000,0.0983300000,0.000000,766.00,5740.00,0.980000,1.000000,1,1
"Kepler-629 b","Kepler-629","Transit",2016,2.48000000,1.38000000,7.23858540000,0.0710700000,0.000000,816.00,5444.00,0.840000,0.930000,1,1
"Kepler-630 b","Kepler-630","Transit",2016,10.20000000,3.18000000,161.47439370000,0.5620100000,0.000000,343.00,5829.00,1.040000,1.020000,1,1
"Kepler-1470 b","Kepler-1470","Transit",2016,1.24000000,1.07000000,16.29509030000,0.1160000000,0.000000,574.00,4961.00,0.760000,0.800000,1,1
"Kepler-1475 b","Kepler-1475","Transit",2016,8.85000000,2.92000000,82.17737400000,0.3730000000,0.000000,441.00,6214.00,1.280000,1.180000,1,1
"Kepler-1476 b","Kepler-1476","Transit",2016,3.43000000,1.67000000,10.35863224000,0.0932000000,0.000000,860.00,5663.00,0.960000,0.980000,1,1
"Kepler-154 f","Kepler-154","Transit",2016,2.86000000,1.50000000,9.91935684000,0.0883200000,0.000000,838.00,5769.00,0.980000,0.980000,1,5
"Kepler-1165 b","Kepler-1165","Transit",2016,3.02000000,1.55000000,9.47852200000,0.0914000000,0.000000,946.00,6080.00,1.180000,1.130000,1,2
"Kepler-1587 b","Kepler-1587","Transit",2016,2.33000000,1.33000000,9.40604670000,0.0874700000,0.000000,981.00,5933.00,1.220000,1.080000,1,1
"Kepler-579 b","Kepler-579","Transit",2016,4.66000000,2.00000000,9.66857723000,0.0854000000,0.000000,730.00,5636.00,0.960000,0.990000,1,1
"Kepler-1619 b","Kepler-1619","Transit",2016,0.36300000,0.76000000,23.62259130000,0.1541300000,0.000000,797.00,5852.00,1.000000,1.000000,1,1
"Kepler-132 e","Kepler-132","Transit",2016,1.76000000,1.18000000,110.28693740000,0.4392700000,0.000000,414.00,6023.00,1.100000,1.030000,2,4
"Kepler-1471 b","Kepler-1471","Transit",2016,2.57000000,1.41000000,3.63899398000,0.0453000000,0.000000,1238.00,5660.00,0.930000,0.950000,1,2
"Kepler-1554 b","Kepler-1554","Transit",2016,8.75000000,2.90000000,198.08877400000,0.5952700000,0.000000,288.00,5297.00,0.810000,0.840000,1,1
"Kepler-541 b","Kepler-541","Transit",2016,11.20000000,3.36000000,5.08005848000,0.0644700000,0.000000,1673.00,6166.00,2.060000,1.410000,1,1
"Kepler-1589 b","Kepler-1589","Transit",2016,1.32000000,1.09000000,0.99166527400,0.0205000000,0.000000,2102.00,6166.00,1.250000,1.180000,1,1
"Kepler-1473 b","Kepler-1473","Transit",2016,1.81000000,1.19000000,14.42735510000,0.1160600000,0.000000,783.00,6046.00,1.090000,1.090000,1,1
"Kepler-1472 b","Kepler-1472","Transit",2016,4.27000000,1.90000000,38.13128310000,0.2322000000,0.000000,613.00,6159.00,1.250000,1.160000,1,1
"Kepler-1474 b","Kepler-1474","Transit",2016,5.31000000,2.16000000,36.43334520000,0.2108000000,0.000000,561.00,5870.00,1.040000,1.040000,1,1
"Kepler-1556 b","Kepler-1556","Transit",2016,4.50000000,1.96000000,8.82713457000,0.0829000000,0.000000,797.00,5608.00,0.950000,0.970000,1,1
"Kepler-542 b","Kepler-542","Transit",2016,3.09000000,1.57000000,13.14497566000,0.1070300000,0.000000,698.00,5526.00,0.900000,0.930000,1,1
"Kepler-1592 b","Kepler-1592","Transit",2016,2.99000000,1.54000000,3.05710069000,0.0400000000,0.000000,1202.00,6213.00,1.280000,1.180000,1,1
"Kepler-1623 b","Kepler-1623","Transit",2016,2.27000000,1.31000000,4.36128348000,0.0518000000,0.000000,1000.00,5772.00,1.000000,1.000000,1,1
"Kepler-1622 b","Kepler-1622","Transit",2016,2.76000000,1.47000000,10.81187370000,0.1013600000,0.000000,922.00,6436.00,1.500000,1.310000,1,1
"Kepler-631 b","Kepler-631","Transit",2016,8.75000000,2.90000000,17.97979059000,0.1401700000,0.000000,828.00,6185.00,1.330000,1.240000,1,1
"Kepler-1477 b","Kepler-1477","Transit",2016,1.76000000,1.18000000,11.55530021000,0.0911000000,0.000000,674.00,5100.00,0.780000,0.810000,1,1
"Kepler-1478 b","Kepler-1478","Transit",2016,3.64000000,1.73000000,26.08405940000,0.1681000000,0.000000,598.00,5904.00,1.060000,1.040000,1,1
"Kepler-1558 b","Kepler-1558","Transit",2016,0.24400000,0.68000000,3.50470358000,0.0427800000,0.000000,1019.00,5101.00,0.790000,0.830000,1,1
"Kepler-1557 b","Kepler-1557","Transit",2016,2.96000000,1.53000000,3.74032496000,0.0490000000,0.000000,1287.00,6099.00,1.170000,1.110000,1,1
"Kepler-544 b","Kepler-544","Transit",2016,5.14000000,2.12000000,21.41616926000,0.1548200000,0.000000,748.00,6206.00,1.220000,1.160000,1,1
"Kepler-1442 b","Kepler-1442","Transit",2016,14.70000000,3.93000000,81.41629410000,0.4081400000,0.000000,522.00,6394.00,1.440000,1.340000,1,1
"Kepler-1435 b","Kepler-1435","Transit",2016,0.56600000,0.86000000,4.45343281000,0.0545600000,0.000000,1331.00,6356.00,1.320000,1.210000,1,1
"Kepler-1559 b","Kepler-1559","Transit",2016,0.29900000,0.72000000,0.97191542800,0.0183500000,0.000000,1609.00,5316.00,0.820000,0.860000,1,1
"Kepler-1596 b","Kepler-1596","Transit",2016,4.27000000,1.90000000,66.37337900000,0.3237000000,0.000000,471.00,5706.00,0.920000,0.950000,1,1
"Kepler-403 d","Kepler-403","Transit",2016,2.60000000,1.42000000,13.61159129000,0.1217800000,0.000000,958.00,6209.00,1.450000,1.250000,1,3
"Kepler-1443 b","Kepler-1443","Transit",2016,0.87100000,0.97000000,2.41811321000,0.0378300000,0.000000,1602.00,6289.00,1.270000,1.190000,1,1
"Kepler-1438 b","Kepler-1438","Transit",2016,0.77900000,0.94000000,2.31942009000,0.0346000000,0.000000,1490.00,5530.00,0.960000,0.970000,1,1
"Kepler-1562 b","Kepler-1562","Transit",2016,12.30000000,3.55000000,64.27377520000,0.3308000000,0.000000,554.00,5760.00,1.050000,1.020000,1,1
"Kepler-1561 b","Kepler-1561","Transit",2016,1.32000000,1.09000000,1.00520700700,0.0194000000,0.000000,1682.00,5957.00,1.110000,1.070000,1,1
"Kepler-1598 b","Kepler-1598","Transit",2016,0.80900000,0.95000000,4.34195123000,0.0520700000,0.000000,1236.00,5940.00,1.090000,1.070000,1,1
"Kepler-1445 b","Kepler-1445","Transit",2016,0.84000000,0.96000000,10.60052251000,0.0958700000,0.000000,987.00,6150.00,1.260000,1.130000,1,1
"Kepler-511 b","Kepler-511","Transit",2016,33.10000000,6.35000000,296.63786500000,0.8567200000,0.000000,332.00,5770.00,1.200000,1.000000,1,2
"Kepler-1564 b","Kepler-1564","Transit",2016,2.76000000,1.47000000,18.05403810000,0.1327000000,0.000000,635.00,5528.00,0.900000,0.930000,1,1
"Kepler-1563 b","Kepler-1563","Transit",2016,0.34700000,0.75000000,3.43276598000,0.0442000000,0.000000,1134.00,5765.00,0.990000,1.000000,1,1
"Kepler-1565 b","Kepler-1565","Transit",2016,1.81000000,1.19000000,1.53818843700,0.0241000000,0.000000,1234.00,4940.00,0.730000,0.760000,1,1
"Kepler-1602 b","Kepler-1602","Transit",2016,2.36000000,1.34000000,11.17931605000,0.0974400000,0.000000,1159.00,6296.00,1.360000,1.220000,1,1
"Kepler-1448 b","Kepler-1448","Transit",2016,3.22000000,1.61000000,12.27065865000,0.1058000000,0.000000,811.00,5774.00,0.930000,0.950000,1,1
"Kepler-1449 b","Kepler-1449","Transit",2016,3.46000000,1.68000000,13.22745280000,0.1176000000,0.000000,867.00,5979.00,1.100000,1.080000,1,1
"Kepler-1566 b","Kepler-1566","Transit",2016,0.41800000,0.79000000,0.53991523800,0.0119800000,0.000000,1871.00,5254.00,0.810000,0.840000,1,1
"Kepler-1567 b","Kepler-1567","Transit",2016,7.90000000,2.73000000,153.97957800000,0.5520000000,0.000000,330.00,5655.00,0.930000,0.950000,1,1
"Kepler-597 b","Kepler-597","Transit",2016,6.21000000,2.37000000,13.02365861000,0.1091600000,0.000000,743.00,5683.00,0.950000,0.970000,1,1
"Kepler-1603 b","Kepler-1603","Transit",2016,2.21000000,1.29000000,2.27163926000,0.0351000000,0.000000,1522.00,6241.00,1.310000,1.210000,1,1
"Kepler-1450 b","Kepler-1450","Transit",2016,3.57000000,1.71000000,54.50941660000,0.2401000000,0.000000,308.00,4524.00,0.680000,0.710000,1,1
"Kepler-1451 b","Kepler-1451","Transit",2016,11.20000000,3.35000000,35.62223300000,0.2101000000,0.000000,523.00,5782.00,0.990000,1.000000,1,1
"Kepler-603 d","Kepler-603","Transit",2016,2.30000000,1.32000000,6.21712920000,0.0711700000,0.000000,1098.00,5808.00,1.010000,1.010000,1,3
"Kepler-605 c","Kepler-605","Transit",2016,0.56600000,0.86000000,2.35895151500,0.0333600000,0.000000,1278.00,5462.00,0.880000,0.910000,1,2
"Kepler-1568 b","Kepler-1568","Transit",2016,2.24000000,1.30000000,20.92539200000,0.1515700000,0.000000,729.00,5956.00,1.190000,1.090000,1,1
"Kepler-1606 b","Kepler-1606","Transit",2016,4.94000000,2.07000000,196.43522400000,0.6421000000,0.000000,324.00,5422.00,0.860000,0.900000,1,1
"Kepler-1452 b","Kepler-1452","Transit",2016,7.75000000,2.70000000,42.91375100000,0.2576400000,0.000000,810.00,6101.00,2.060000,1.410000,1,1
"Kepler-1571 b","Kepler-1571","Transit",2016,2.92000000,1.52000000,3.38555488000,0.0428700000,0.000000,1476.00,6297.00,1.390000,1.230000,1,1
"Kepler-1570 b","Kepler-1570","Transit",2016,1.24000000,1.07000000,26.54895500000,0.1669900000,0.000000,836.00,5550.00,0.890000,0.920000,1,1
"Kepler-1572 b","Kepler-1572","Transit",2016,0.77900000,0.94000000,5.49548621000,0.0583800000,0.000000,1293.00,5618.00,0.950000,0.970000,1,1
"Kepler-1607 b","Kepler-1607","Transit",2016,0.72100000,0.92000000,13.64736760000,0.1197800000,0.000000,913.00,6116.00,1.210000,1.140000,1,1
"Kepler-1609 b","Kepler-1609","Transit",2016,5.56000000,2.22000000,114.34219000000,0.4679000000,0.000000,429.00,6132.00,1.270000,1.180000,1,1
"Kepler-1457 b","Kepler-1457","Transit",2016,4.62000000,1.99000000,51.11102430000,0.2639100000,0.000000,478.00,5866.00,1.010000,1.010000,1,1
"Kepler-1458 b","Kepler-1458","Transit",2016,8.05000000,2.76000000,47.98727640000,0.2486900000,0.000000,493.00,5653.00,0.940000,0.960000,1,1
"Kepler-217 d","Kepler-217","Transit",2016,2.30000000,1.32000000,3.88689525000,0.0534000000,0.000000,1574.00,6341.00,1.760000,1.370000,1,3
"Kepler-625 c","Kepler-625","Transit",2016,1.16000000,1.05000000,4.16536510000,0.0537900000,0.000000,1048.00,5789.00,0.960000,1.040000,1,2
"Kepler-653 c","Kepler-653","Transit",2016,0.39900000,0.78000000,0.90037647600,0.0185500000,0.000000,2078.00,5665.00,1.190000,1.020000,1,2
"Kepler-1575 b","Kepler-1575","Transit",2016,2.27000000,1.31000000,2.55314213000,0.0366000000,0.000000,1312.00,5667.00,0.920000,0.950000,1,1
"Kepler-578 b","Kepler-578","Transit",2016,4.66000000,2.00000000,1.61688369600,0.0266000000,0.000000,1774.00,5334.00,0.830000,0.870000,1,1
"Kepler-1461 b","Kepler-1461","Transit",2016,4.78000000,2.03000000,29.34947750000,0.1715000000,0.000000,451.00,4919.00,0.740000,0.790000,1,1
"Kepler-1541 b","Kepler-1541","Transit",2016,1.65000000,1.16000000,8.40691199000,0.0755500000,0.000000,1048.00,5282.00,0.810000,0.860000,1,1
"Kepler-1576 b","Kepler-1576","Transit",2016,1.12000000,1.04000000,6.98471973000,0.0721100000,0.000000,1059.00,5876.00,1.060000,1.050000,1,1
"Kepler-603 b","Kepler-603","Transit",2016,7.51000000,2.65000000,21.05358596000,0.1605200000,0.000000,731.00,5808.00,1.010000,1.010000,1,3
"Kepler-640 b","Kepler-640","Transit",2016,7.08000000,2.56000000,22.24813967000,0.1541800000,0.000000,609.00,5653.00,0.940000,1.010000,1,1
"Kepler-722 b","Kepler-722","Transit",2016,7.41000000,2.63000000,4.09357325200,0.0514000000,0.000000,1182.00,5863.00,1.050000,1.030000,1,2
"Kepler-634 b","Kepler-634","Transit",2016,4.23000000,1.89000000,5.16950177000,0.0576500000,0.000000,1309.00,6075.00,1.240000,1.030000,1,1
"Kepler-701 b","Kepler-701","Transit",2016,8.45000000,2.84000000,10.35533177000,0.0895000000,0.000000,777.00,5343.00,0.840000,0.880000,1,1
"Kepler-709 b","Kepler-709","Transit",2016,8.85000000,2.92000000,16.08524954000,0.1173000000,0.000000,613.00,5071.00,0.770000,0.800000,1,1
"Kepler-1625 b","Kepler-1625","Transit",2016,30.60000000,6.06000000,287.37894900000,0.8776200000,0.000000,350.00,5677.00,0.940000,0.960000,1,1
"Kepler-1501 b","Kepler-1501","Transit",2016,3.05000000,1.56000000,14.55645330000,0.1159200000,0.000000,787.00,6229.00,1.300000,1.200000,1,1
"Kepler-1500 b","Kepler-1500","Transit",2016,1.87000000,1.20000000,15.03301050000,0.1236000000,0.000000,928.00,5845.00,1.000000,1.000000,1,1
